#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,
7,q60000012_00_1113,クエストボードの依頼を1つ受注する,   ,ui\00_message\quest_info\q60000012_00.gmd,\quest\q60000012.arc,q60000012.arc,7,Archibald
11,q60000012_00_1114,ファビオに経緯を報告する,   ,ui\00_message\quest_info\q60000012_00.gmd,\quest\q60000012.arc,q60000012.arc,11,Fabio
6,q60000012_00_1203,ファビオに報告をする,   ,ui\00_message\quest_info\q60000012_00.gmd,\quest\q60000012.arc,q60000012.arc,6,Archibald
3,q60000012_00_1204,宿場区にいるアーチボルトに挨拶する,   ,ui\00_message\quest_info\q60000012_00.gmd,\quest\q60000012.arc,q60000012.arc,3,Archibald
10,q60000012_00_1279,保管ボックスの《報酬受け取り》を確認する,   ,ui\00_message\quest_info\q60000012_00.gmd,\quest\q60000012.arc,q60000012.arc,10,Fabio
9,q60000012_00_1292,ファビオに依頼クリアの報告をする,   ,ui\00_message\quest_info\q60000012_00.gmd,\quest\q60000012.arc,q60000012.arc,9,Fabio
4,q60000012_00_1528,転職／戦技の付替えでカスタムスキルをセットする,   ,ui\00_message\quest_info\q60000012_00.gmd,\quest\q60000012.arc,q60000012.arc,4,Archibald
5,q60000012_00_1529,もう一度アーチボルトに話しかける,   ,ui\00_message\quest_info\q60000012_00.gmd,\quest\q60000012.arc,q60000012.arc,5,Archibald
8,q60000012_00_1530,受注したボードクエストを１つクリアする,   ,ui\00_message\quest_info\q60000012_00.gmd,\quest\q60000012.arc,q60000012.arc,8,Fabio
2,q60000012_00_1531,ファビオのもとへ向かう,   ,ui\00_message\quest_info\q60000012_00.gmd,\quest\q60000012.arc,q60000012.arc,2,Archibald
12,q60000012_00_1538,オンラインショップで指定の商品を無料購入する,   ,ui\00_message\quest_info\q60000012_00.gmd,\quest\q60000012.arc,q60000012.arc,12,Fabio
13,q60000012_00_2794,ファビオに報告をする,   ,ui\00_message\quest_info\q60000012_00.gmd,\quest\q60000012.arc,q60000012.arc,13,Fabio
0,q60000013_00_16,神殿の商い人,   ,ui\00_message\quest_info\q60000013_00.gmd,\quest\q60000013.arc,q60000013.arc,0,Barton
1,q60000013_00_16,"キャメロンの頼みを聞き入れ
神殿内の仕入れ作業についての相談に乗る",   ,ui\00_message\quest_info\q60000013_00.gmd,\quest\q60000013.arc,q60000013.arc,1,Barton
2,q60000013_00_1115,商店区のファーガソンに話を聞く,   ,ui\00_message\quest_info\q60000013_00.gmd,\quest\q60000013.arc,q60000013.arc,2,Cameron
3,q60000013_00_1116,商店区のキトリッジに話を聞く,   ,ui\00_message\quest_info\q60000013_00.gmd,\quest\q60000013.arc,q60000013.arc,3,Cameron
4,q60000013_00_1117,中央広場のオフィリアに話を聞く,   ,ui\00_message\quest_info\q60000013_00.gmd,\quest\q60000013.arc,q60000013.arc,4,Cameron
8,q60000013_00_1118,バートンに＜ケモノ生肉＞1個を渡す,   ,ui\00_message\quest_info\q60000013_00.gmd,\quest\q60000013.arc,q60000013.arc,8,Barton
9,q60000013_00_1286,キャメロンに経緯を報告する,   ,ui\00_message\quest_info\q60000013_00.gmd,\quest\q60000013.arc,q60000013.arc,9,Barton
5,q60000013_00_1381,宿場区のバートンに話を聞く,   ,ui\00_message\quest_info\q60000013_00.gmd,\quest\q60000013.arc,q60000013.arc,5,Cameron
6,q60000013_00_1501,宿場区のメルから情報を得る,   ,ui\00_message\quest_info\q60000013_00.gmd,\quest\q60000013.arc,q60000013.arc,6,Cameron
7,q60000013_00_1502,素材屋を探し＜ケモノ生肉＞1個を入手する,   ,ui\00_message\quest_info\q60000013_00.gmd,\quest\q60000013.arc,q60000013.arc,7,Barton
0,q60000014_00_17,確かな情報源,   ,ui\00_message\quest_info\q60000014_00.gmd,\quest\q60000014.arc,q60000014.arc,0,Alfred
1,q60000014_00_17,"イリスからの紹介を受けて
レスタニアニュースを伝えるセネカの
ニュース内容が正しいものであることを確認する",   ,ui\00_message\quest_info\q60000014_00.gmd,\quest\q60000014.arc,q60000014.arc,1,Alfred
7,q60000014_00_1119,ハイデル平原のワールドクエストを１回クリアする,   ,ui\00_message\quest_info\q60000014_00.gmd,\quest\q60000014.arc,q60000014.arc,7,Seneka
9,q60000014_00_1120,セネカに経緯を報告する,   ,ui\00_message\quest_info\q60000014_00.gmd,\quest\q60000014.arc,q60000014.arc,9,Seneka
4,q60000014_00_1210,テル村のアルフレドに話を聞く,   ,ui\00_message\quest_info\q60000014_00.gmd,\quest\q60000014.arc,q60000014.arc,4,Seneka
5,q60000014_00_1498,エリア情報の＜ワールドクエスト情報＞を確認する,   ,ui\00_message\quest_info\q60000014_00.gmd,\quest\q60000014.arc,q60000014.arc,5,Seneka
6,q60000014_00_1499,再度、アルフレドに話をする,   ,ui\00_message\quest_info\q60000014_00.gmd,\quest\q60000014.arc,q60000014.arc,6,Seneka
8,q60000014_00_1500,アルフレドに問題解決を伝える,   ,ui\00_message\quest_info\q60000014_00.gmd,\quest\q60000014.arc,q60000014.arc,8,Seneka
2,q60000014_00_1532,＜レスタニアニュース＞を確認する,   ,ui\00_message\quest_info\q60000014_00.gmd,\quest\q60000014.arc,q60000014.arc,2,Alfred
3,q60000014_00_1533,もう一度セネカに話しかける,   ,ui\00_message\quest_info\q60000014_00.gmd,\quest\q60000014.arc,q60000014.arc,3,Alfred
10,q60000014_00_1541,謁見の間に行き、再びイリスに会う,   ,ui\00_message\quest_info\q60000014_00.gmd,\quest\q60000014.arc,q60000014.arc,10,Seneka
0,q60000015_00_48,レスタニアの着飾り美人,   ,ui\00_message\quest_info\q60000015_00.gmd,\quest\q60000015.arc,q60000015.arc,0,Ophelia
1,q60000015_00_48,"オフィリアの依頼を聞き入れ
最近、街でよく見かけるようになった
お洒落でハイセンスな着こなし上手の
覚者が増えた理由を探る",   ,ui\00_message\quest_info\q60000015_00.gmd,\quest\q60000015.arc,q60000015.arc,1,Ophelia
2,q60000015_00_1280,宿場区にいるメルに話を聞く,   ,ui\00_message\quest_info\q60000015_00.gmd,\quest\q60000015.arc,q60000015.arc,2,Ophelia
4,q60000015_00_1281,商店区にいるコーネリアに話を聞く,   ,ui\00_message\quest_info\q60000015_00.gmd,\quest\q60000015.arc,q60000015.arc,4,Ophelia
3,q60000015_00_1282,クラフトルームにいるソニアに話を聞く,   ,ui\00_message\quest_info\q60000015_00.gmd,\quest\q60000015.arc,q60000015.arc,3,Ophelia
5,q60000015_00_1283,森林の一軒家のエメラダに話を聞く,   ,ui\00_message\quest_info\q60000015_00.gmd,\quest\q60000015.arc,q60000015.arc,5,Ophelia
6,q60000015_00_1284,＜魔力のスクロール＞を5個集める,   ,ui\00_message\quest_info\q60000015_00.gmd,\quest\q60000015.arc,q60000015.arc,6,Ophelia
7,q60000015_00_1285,エメラダに＜魔力のスクロール＞を5個渡す,   ,ui\00_message\quest_info\q60000015_00.gmd,\quest\q60000015.arc,q60000015.arc,7,Ophelia
0,q60000016_00_18,クラフトで伝える心,   ,ui\00_message\quest_info\q60000016_00.gmd,\quest\q60000016.arc,q60000016.arc,0,Sonia
1,q60000016_00_18,"イリスの依頼を聞き入れ
ポーンのクラフト能力を用いアイテムを生産する",   ,ui\00_message\quest_info\q60000016_00.gmd,\quest\q60000016.arc,q60000016.arc,1,Sonia
5,q60000016_00_1121,ソニアに話して＜そよかぜのリング＞を作成する,   ,ui\00_message\quest_info\q60000016_00.gmd,\quest\q60000016.arc,q60000016.arc,5,Iris
8,q60000016_00_1122,謁見の間にいるイリスに経緯を報告する,   ,ui\00_message\quest_info\q60000016_00.gmd,\quest\q60000016.arc,q60000016.arc,8,Iris
7,q60000016_00_1123,メイリーフに＜そよかぜのリング＞を届ける,   ,ui\00_message\quest_info\q60000016_00.gmd,\quest\q60000016.arc,q60000016.arc,7,Iris
2,q60000016_00_1193,神殿内の中央広場にあるクラフトルームに向かう,   ,ui\00_message\quest_info\q60000016_00.gmd,\quest\q60000016.arc,q60000016.arc,2,Sonia
4,q60000016_00_1194,＜青銅鉱＞と＜ベビーハーブ＞を１つずつ入手する,   ,ui\00_message\quest_info\q60000016_00.gmd,\quest\q60000016.arc,q60000016.arc,4,Iris
3,q60000016_00_1205,クラフトルームにいるソニアと話す,   ,ui\00_message\quest_info\q60000016_00.gmd,\quest\q60000016.arc,q60000016.arc,3,Sonia
6,q60000016_00_1208,ソニアともう一度話す,   ,ui\00_message\quest_info\q60000016_00.gmd,\quest\q60000016.arc,q60000016.arc,6,Iris
0,q60000017_00_45,破攻の証　プリースト戦術試練,   ,ui\00_message\quest_info\q60000017_00.gmd,\quest\q60000017.arc,q60000017.arc,0,Arisen Corps Regimental Soldier
1,q60000017_00_45,"戦闘の基本を学ぶため
修練の祠にて試練に挑む",   ,ui\00_message\quest_info\q60000017_00.gmd,\quest\q60000017.arc,q60000017.arc,1,Arisen Corps Regimental Soldier
2,q60000017_00_1220,修練の祠内のウィルソンと話す,   ,ui\00_message\quest_info\q60000017_00.gmd,\quest\q60000017.arc,q60000017.arc,2,Arisen Corps Regimental Soldier
3,q60000017_00_1221,敵にしがみつきライドセイントオーラを成功させよ,   ,ui\00_message\quest_info\q60000017_00.gmd,\quest\q60000017.arc,q60000017.arc,3,Arisen Corps Regimental Soldier
4,q60000017_00_1222,敵にしがみつきライドヒールオーラを成功させよ,   ,ui\00_message\quest_info\q60000017_00.gmd,\quest\q60000017.arc,q60000017.arc,4,Arisen Corps Regimental Soldier
5,q60000017_00_1223,しがみつき中に敵の振りほどき（黄）から耐えろ,   ,ui\00_message\quest_info\q60000017_00.gmd,\quest\q60000017.arc,q60000017.arc,5,Arisen Corps Regimental Soldier
6,q60000017_00_1224,しがみつき中に敵の引きはがし（赤）から離脱せよ,   ,ui\00_message\quest_info\q60000017_00.gmd,\quest\q60000017.arc,q60000017.arc,6,Arisen Corps Regimental Soldier
7,q60000017_00_1225,攻撃して敵を怒らせよ,   ,ui\00_message\quest_info\q60000017_00.gmd,\quest\q60000017.arc,q60000017.arc,7,Arisen Corps Regimental Soldier
10,q60000017_00_1226,サイクロプスを倒せ,   ,ui\00_message\quest_info\q60000017_00.gmd,\quest\q60000017.arc,q60000017.arc,10,Arisen Corps Regimental Soldier
12,q60000017_00_1227,白竜神殿のレンテンに経緯を報告する,   ,ui\00_message\quest_info\q60000017_00.gmd,\quest\q60000017.arc,q60000017.arc,12,Arisen Corps Regimental Soldier
11,q60000017_00_1242,最奥にある＜破攻の証＞を入手する,   ,ui\00_message\quest_info\q60000017_00.gmd,\quest\q60000017.arc,q60000017.arc,11,Arisen Corps Regimental Soldier
8,q60000017_00_1261,ヒールオーラで怒る敵のシークレットコアを発見せよ,   ,ui\00_message\quest_info\q60000017_00.gmd,\quest\q60000017.arc,q60000017.arc,8,Arisen Corps Regimental Soldier
9,q60000017_00_1277,怒った敵を揺さぶって疲れさせろ,   ,ui\00_message\quest_info\q60000017_00.gmd,\quest\q60000017.arc,q60000017.arc,9,Arisen Corps Regimental Soldier
0,q60000018_00_46,破攻の証　シールドセージ戦術試練,   ,ui\00_message\quest_info\q60000018_00.gmd,\quest\q60000018.arc,q60000018.arc,0,Arisen Corps Regimental Soldier
1,q60000018_00_46,"戦闘の基本を学ぶため
修練の祠にて試練に挑む",   ,ui\00_message\quest_info\q60000018_00.gmd,\quest\q60000018.arc,q60000018.arc,1,Arisen Corps Regimental Soldier
2,q60000018_00_1228,修練の祠内のウィルソンと話す,   ,ui\00_message\quest_info\q60000018_00.gmd,\quest\q60000018.arc,q60000018.arc,2,Arisen Corps Regimental Soldier
3,q60000018_00_1229,敵にしがみついてウィークライトを成功させよ,   ,ui\00_message\quest_info\q60000018_00.gmd,\quest\q60000018.arc,q60000018.arc,3,Arisen Corps Regimental Soldier
4,q60000018_00_1230,しがみつき中に敵の振りほどき（黄）から耐えろ,   ,ui\00_message\quest_info\q60000018_00.gmd,\quest\q60000018.arc,q60000018.arc,4,Arisen Corps Regimental Soldier
5,q60000018_00_1231,しがみつき中に敵の引きはがし（赤）から離脱せよ,   ,ui\00_message\quest_info\q60000018_00.gmd,\quest\q60000018.arc,q60000018.arc,5,Arisen Corps Regimental Soldier
6,q60000018_00_1232,攻撃して敵を怒らせよ,   ,ui\00_message\quest_info\q60000018_00.gmd,\quest\q60000018.arc,q60000018.arc,6,Arisen Corps Regimental Soldier
8,q60000018_00_1233,サイクロプスを倒せ,   ,ui\00_message\quest_info\q60000018_00.gmd,\quest\q60000018.arc,q60000018.arc,8,Arisen Corps Regimental Soldier
10,q60000018_00_1234,白竜神殿のレンテンに経緯を報告する,   ,ui\00_message\quest_info\q60000018_00.gmd,\quest\q60000018.arc,q60000018.arc,10,Arisen Corps Regimental Soldier
9,q60000018_00_1243,最奥にある＜破攻の証＞を入手する,   ,ui\00_message\quest_info\q60000018_00.gmd,\quest\q60000018.arc,q60000018.arc,9,Arisen Corps Regimental Soldier
7,q60000018_00_1262,怒った敵を揺さぶって疲れさせろ,   ,ui\00_message\quest_info\q60000018_00.gmd,\quest\q60000018.arc,q60000018.arc,7,Arisen Corps Regimental Soldier
0,q60000019_00_47,破攻の証　ハンター戦術試練,   ,ui\00_message\quest_info\q60000019_00.gmd,\quest\q60000019.arc,q60000019.arc,0,Arisen Corps Regimental Soldier
1,q60000019_00_47,"戦闘の基本を学ぶため
修練の祠にて試練に挑む",   ,ui\00_message\quest_info\q60000019_00.gmd,\quest\q60000019.arc,q60000019.arc,1,Arisen Corps Regimental Soldier
2,q60000019_00_1235,修練の祠内のウィルソンと話す,   ,ui\00_message\quest_info\q60000019_00.gmd,\quest\q60000019.arc,q60000019.arc,2,Arisen Corps Regimental Soldier
3,q60000019_00_1236,敵にしがみついて矢じり斬りで攻撃せよ,   ,ui\00_message\quest_info\q60000019_00.gmd,\quest\q60000019.arc,q60000019.arc,3,Arisen Corps Regimental Soldier
4,q60000019_00_1237,しがみつき中に敵の振りほどき（黄）から耐えろ,   ,ui\00_message\quest_info\q60000019_00.gmd,\quest\q60000019.arc,q60000019.arc,4,Arisen Corps Regimental Soldier
5,q60000019_00_1238,しがみつき中に敵の引きはがし（赤）から離脱せよ,   ,ui\00_message\quest_info\q60000019_00.gmd,\quest\q60000019.arc,q60000019.arc,5,Arisen Corps Regimental Soldier
6,q60000019_00_1239,攻撃して敵を怒らせよ,   ,ui\00_message\quest_info\q60000019_00.gmd,\quest\q60000019.arc,q60000019.arc,6,Arisen Corps Regimental Soldier
8,q60000019_00_1240,サイクロプスを倒せ,   ,ui\00_message\quest_info\q60000019_00.gmd,\quest\q60000019.arc,q60000019.arc,8,Arisen Corps Regimental Soldier
10,q60000019_00_1241,白竜神殿のレンテンに経緯を報告する,   ,ui\00_message\quest_info\q60000019_00.gmd,\quest\q60000019.arc,q60000019.arc,10,Arisen Corps Regimental Soldier
9,q60000019_00_1244,最奥にある＜破攻の証＞を入手する,   ,ui\00_message\quest_info\q60000019_00.gmd,\quest\q60000019.arc,q60000019.arc,9,Arisen Corps Regimental Soldier
7,q60000019_00_1263,怒った敵を揺さぶって疲れさせろ,   ,ui\00_message\quest_info\q60000019_00.gmd,\quest\q60000019.arc,q60000019.arc,7,Arisen Corps Regimental Soldier
0,q60000020_00_84,続・クラン酒場に集う勇,   ,ui\00_message\quest_info\q60000020_00.gmd,\quest\q60000020.arc,q60000020.arc,0,Kibiza
1,q60000020_00_84,"クランの新たな魅力について
クラン酒場にいるキビザから話を聞く",   ,ui\00_message\quest_info\q60000020_00.gmd,\quest\q60000020.arc,q60000020.arc,1,Kibiza
2,q60000020_00_1757,ゲームメニューのクラン管理からクラン検索を行う,   ,ui\00_message\quest_info\q60000020_00.gmd,\quest\q60000020.arc,q60000020.arc,2,Kibiza
3,q60000020_00_1758,キビザに報告する,   ,ui\00_message\quest_info\q60000020_00.gmd,\quest\q60000020.arc,q60000020.arc,3,Kibiza
4,q60000020_00_1759,ゲームメニューからエリアリストを確認する,   ,ui\00_message\quest_info\q60000020_00.gmd,\quest\q60000020.arc,q60000020.arc,4,Kibiza
5,q60000020_00_1760,キビザに再度報告する,   ,ui\00_message\quest_info\q60000020_00.gmd,\quest\q60000020.arc,q60000020.arc,5,Kibiza
0,q60000050_00_37,求道の師を訪ねて　ファイター,   ,ui\00_message\quest_info\q60000050_00.gmd,\quest\q60000050.arc,q60000050.arc,0,Renton
1,q60000050_00_37,"ジョブマスター・ヴァネッサに
ファイター求道試練の許可をもらいに行く",   ,ui\00_message\quest_info\q60000050_00.gmd,\quest\q60000050.arc,q60000050.arc,1,Renton
2,q60000050_00_1219,グリッテン砦のヴァネッサを訪ねる,   ,ui\00_message\quest_info\q60000050_00.gmd,\quest\q60000050.arc,q60000050.arc,2,Renton
0,q60000051_00_38,求道の師を訪ねて　プリースト,   ,ui\00_message\quest_info\q60000051_00.gmd,\quest\q60000051.arc,q60000051.arc,0,Renton
1,q60000051_00_38,"ジョブマスター・カミュに
プリースト求道試練の許可をもらいに行く",   ,ui\00_message\quest_info\q60000051_00.gmd,\quest\q60000051.arc,q60000051.arc,1,Renton
2,q60000051_00_1218,ポーン郷のカミュを訪ねる,   ,ui\00_message\quest_info\q60000051_00.gmd,\quest\q60000051.arc,q60000051.arc,2,Renton
0,q60000052_00_39,求道の師を訪ねて　ハンター,   ,ui\00_message\quest_info\q60000052_00.gmd,\quest\q60000052.arc,q60000052.arc,0,Renton
1,q60000052_00_39,"ジョブマスター・イヴァンに
ハンター求道試練の許可をもらいに行く",   ,ui\00_message\quest_info\q60000052_00.gmd,\quest\q60000052.arc,q60000052.arc,1,Renton
2,q60000052_00_1217,ミスリウ森林深部の伝説のマタギ、イヴァンを訪ねる,   ,ui\00_message\quest_info\q60000052_00.gmd,\quest\q60000052.arc,q60000052.arc,2,Renton
0,q60000053_00_40,求道の師を訪ねて　シールドセージ,   ,ui\00_message\quest_info\q60000053_00.gmd,\quest\q60000053.arc,q60000053.arc,0,Renton
1,q60000053_00_40,"ジョブマスター・ルドルフォに
シールドセージ求道試練の許可をもらいに行く",   ,ui\00_message\quest_info\q60000053_00.gmd,\quest\q60000053.arc,q60000053.arc,1,Renton
2,q60000053_00_1216,ブリア海岸で灯台守をしているルドルフォを訪ねる,   ,ui\00_message\quest_info\q60000053_00.gmd,\quest\q60000053.arc,q60000053.arc,2,Renton
0,q60000054_00_41,求道の師を訪ねて　シーカー,   ,ui\00_message\quest_info\q60000054_00.gmd,\quest\q60000054.arc,q60000054.arc,0,Renton
1,q60000054_00_41,"ジョブマスター・チェスターに
シーカー求道試練の許可をもらいに行く",   ,ui\00_message\quest_info\q60000054_00.gmd,\quest\q60000054.arc,q60000054.arc,1,Renton
2,q60000054_00_1215,ダウ渓谷のチェスターを訪ねる,   ,ui\00_message\quest_info\q60000054_00.gmd,\quest\q60000054.arc,q60000054.arc,2,Renton
0,q60000055_00_42,求道の師を訪ねて　ソーサラー,   ,ui\00_message\quest_info\q60000055_00.gmd,\quest\q60000055.arc,q60000055.arc,0,Renton
1,q60000055_00_42,"ジョブマスター・エメラダに
ソーサラー求道試練の許可をもらいに行く",   ,ui\00_message\quest_info\q60000055_00.gmd,\quest\q60000055.arc,q60000055.arc,1,Renton
2,q60000055_00_1214,ミスリウ森林のエメラダを訪ねる,   ,ui\00_message\quest_info\q60000055_00.gmd,\quest\q60000055.arc,q60000055.arc,2,Renton
0,q60000056_00_43,求道の師を訪ねて　エレメントアーチャ―,   ,ui\00_message\quest_info\q60000056_00.gmd,\quest\q60000056.arc,q60000056.arc,0,Renton
1,q60000056_00_43,"ジョブマスター・リングディールに
エレメントアーチャ―求道試練の許可を
もらいに行く",   ,ui\00_message\quest_info\q60000056_00.gmd,\quest\q60000056.arc,q60000056.arc,1,Renton
2,q60000056_00_1213,ディナン深層林のリングディールを訪ねる,   ,ui\00_message\quest_info\q60000056_00.gmd,\quest\q60000056.arc,q60000056.arc,2,Renton
0,q60000057_00_44,求道の師を訪ねて　ウォリアー,   ,ui\00_message\quest_info\q60000057_00.gmd,\quest\q60000057.arc,q60000057.arc,0,Renton
1,q60000057_00_44,"ジョブマスター・オリバーに
ウォリアー求道試練の許可をもらいに行く",   ,ui\00_message\quest_info\q60000057_00.gmd,\quest\q60000057.arc,q60000057.arc,1,Renton
2,q60000057_00_1212,ザンドラ東部のゾマにいるオリバーを訪ねる,   ,ui\00_message\quest_info\q60000057_00.gmd,\quest\q60000057.arc,q60000057.arc,2,Renton
0,q60000058_00_36,求道の師を訪ねて　アルケミスト,   ,ui\00_message\quest_info\q60000058_00.gmd,\quest\q60000058.arc,q60000058.arc,0,Renton
1,q60000058_00_36,"ジョブマスター・テオドールに
アルケミスト求道試練の許可をもらいに行く",   ,ui\00_message\quest_info\q60000058_00.gmd,\quest\q60000058.arc,q60000058.arc,1,Renton
2,q60000058_00_1211,亡都メルゴダのテオドールを訪ねる,   ,ui\00_message\quest_info\q60000058_00.gmd,\quest\q60000058.arc,q60000058.arc,2,Renton
0,q60000100_00_49,更なる厄災の兆し,   ,ui\00_message\quest_info\q60000100_00.gmd,\quest\q60000100.arc,q60000100.arc,0,The White Dragon
1,q60000100_00_49,"白竜の導きに従い
竜王の指輪を破壊するための任務を授かる",   ,ui\00_message\quest_info\q60000100_00.gmd,\quest\q60000100.arc,q60000100.arc,1,The White Dragon
2,q60000100_00_1785,謁見の間のジョゼフに話を聞く,   ,ui\00_message\quest_info\q60000100_00.gmd,\quest\q60000100.arc,q60000100.arc,2,Joseph
0,q60000101_00_83,竜力の渦,   ,ui\00_message\quest_info\q60000101_00.gmd,\quest\q60000101.arc,q60000101.arc,0,Seneka
1,q60000101_00_83,"ジョゼフの懸念を解消するため
竜力の渦へ向かう準備を行う",   ,ui\00_message\quest_info\q60000101_00.gmd,\quest\q60000101.arc,q60000101.arc,1,Seneka
2,q60000101_00_1762,謁見の間のジョゼフに会う,   ,ui\00_message\quest_info\q60000101_00.gmd,\quest\q60000101.arc,q60000101.arc,2,Seneka
3,q60000101_00_1763,セネカの所に戻り説明を聞く,   ,ui\00_message\quest_info\q60000101_00.gmd,\quest\q60000101.arc,q60000101.arc,3,Joseph
0,q60010001_00_50,ハイデル平原　試練：霊廟に潜むもの,   ,ui\00_message\quest_info\q60010001_00.gmd,\quest\q60010001.arc,q60010001.arc,0,Alfred
1,q60010001_00_50,"ハイデル平原の問題解決のため
ハイデル地下霊廟を調査し
脅威となる敵に対処する",   ,ui\00_message\quest_info\q60010001_00.gmd,\quest\q60010001.arc,q60010001.arc,1,Alfred
4,q60010001_00_1382,テル村のアルフレドに報告する,   ,ui\00_message\quest_info\q60010001_00.gmd,\quest\q60010001.arc,q60010001.arc,4,Alfred
2,q60010001_00_1383,ハイデル地下霊廟を調査し脅威を探す,   ,ui\00_message\quest_info\q60010001_00.gmd,\quest\q60010001.arc,q60010001.arc,2,Alfred
3,q60010001_00_1384,脅威となる敵を討伐する,   ,ui\00_message\quest_info\q60010001_00.gmd,\quest\q60010001.arc,q60010001.arc,3,Alfred
0,q60010002_00_54,ハイデル平原　試練：災いの病巣,   ,ui\00_message\quest_info\q60010002_00.gmd,\quest\q60010002.arc,q60010002.arc,0,Alfred
1,q60010002_00_54,"ハイデル平原の問題解決のため
ハイデル地下霊廟　深部を調査し
疫病の原因と脅威に対処する",   ,ui\00_message\quest_info\q60010002_00.gmd,\quest\q60010002.arc,q60010002.arc,1,Alfred
4,q60010002_00_1385,テル村のアルフレドに報告する,   ,ui\00_message\quest_info\q60010002_00.gmd,\quest\q60010002.arc,q60010002.arc,4,Alfred
3,q60010002_00_1386,災いの源たる敵を討伐する,   ,ui\00_message\quest_info\q60010002_00.gmd,\quest\q60010002.arc,q60010002.arc,3,Alfred
2,q60010002_00_1387,ハイデル地下霊廟深部で災いの源を探す,   ,ui\00_message\quest_info\q60010002_00.gmd,\quest\q60010002.arc,q60010002.arc,2,Alfred
0,q60020001_00_55,ブリア海岸　依頼：浜を悩ます厄介者1,   ,ui\00_message\quest_info\q60020001_00.gmd,\quest\q60020001.arc,q60020001.arc,0,Seneka
1,q60020001_00_55,"ブリア海岸の問題解決のため
エリアマスター、オニールと会い
海岸を悩ます問題に対処する",   ,ui\00_message\quest_info\q60020001_00.gmd,\quest\q60020001.arc,q60020001.arc,1,Seneka
5,q60020001_00_1389,隠れ浜に現れたならず者を討伐する,   ,ui\00_message\quest_info\q60020001_00.gmd,\quest\q60020001.arc,q60020001.arc,5,O'Neill
6,q60020001_00_1390,ローテス村のオニールに報告する,   ,ui\00_message\quest_info\q60020001_00.gmd,\quest\q60020001.arc,q60020001.arc,6,O'Neill
2,q60020001_00_1457,ローテス村のオニールと話す,   ,ui\00_message\quest_info\q60020001_00.gmd,\quest\q60020001.arc,q60020001.arc,2,Seneka
3,q60020001_00_1458,ブリア海岸エリアランクを2に上げる,   ,ui\00_message\quest_info\q60020001_00.gmd,\quest\q60020001.arc,q60020001.arc,3,Seneka
4,q60020001_00_1459,隠れ浜へ向かいならず者を探す,   ,ui\00_message\quest_info\q60020001_00.gmd,\quest\q60020001.arc,q60020001.arc,4,O'Neill
0,q60020002_00_56,ブリア海岸　試練：財宝を追いかけて,   ,ui\00_message\quest_info\q60020002_00.gmd,\quest\q60020002.arc,q60020002.arc,0,O'Neill
1,q60020002_00_56,"ブリア海岸に伝わる財宝をさがすため
潮騒洞窟を調査する",   ,ui\00_message\quest_info\q60020002_00.gmd,\quest\q60020002.arc,q60020002.arc,1,O'Neill
2,q60020002_00_1391,潮騒洞窟へ向かい財宝を探す,   ,ui\00_message\quest_info\q60020002_00.gmd,\quest\q60020002.arc,q60020002.arc,2,O'Neill
3,q60020002_00_1392,財宝守りの海竜を討伐する,   ,ui\00_message\quest_info\q60020002_00.gmd,\quest\q60020002.arc,q60020002.arc,3,O'Neill
4,q60020002_00_1393,ローテス村のオニールに報告する,   ,ui\00_message\quest_info\q60020002_00.gmd,\quest\q60020002.arc,q60020002.arc,4,O'Neill
0,q60020003_00_76,ブリア海岸　依頼：浜を悩ます厄介者２,   ,ui\00_message\quest_info\q60020003_00.gmd,\quest\q60020003.arc,q60020003.arc,0,O'Neill
1,q60020003_00_76,"ブリア海岸の問題解決のため
海辺の地下室へ向かい、
ローテスを悩ます敵を討伐する",   ,ui\00_message\quest_info\q60020003_00.gmd,\quest\q60020003.arc,q60020003.arc,1,O'Neill
2,q60020003_00_1462,海辺の地下室へ向かいブリア宝奪団を探す,   ,ui\00_message\quest_info\q60020003_00.gmd,\quest\q60020003.arc,q60020003.arc,2,O'Neill
3,q60020003_00_1463,ブリア宝奪団を討伐する,   ,ui\00_message\quest_info\q60020003_00.gmd,\quest\q60020003.arc,q60020003.arc,3,O'Neill
4,q60020003_00_1489,ローテス村のオニールに報告する,   ,ui\00_message\quest_info\q60020003_00.gmd,\quest\q60020003.arc,q60020003.arc,4,O'Neill
0,q60030001_00_57,ミスリウ森林　試練：古よりの使者,   ,ui\00_message\quest_info\q60030001_00.gmd,\quest\q60030001.arc,q60030001.arc,0,Patricia
1,q60030001_00_57,"ミスリウ森林の問題解決のため
古の祭祀場へ向かいエントを討伐する",   ,ui\00_message\quest_info\q60030001_00.gmd,\quest\q60030001.arc,q60030001.arc,1,Patricia
2,q60030001_00_1394,古の祭祀場へ向かいエントを確認する,   ,ui\00_message\quest_info\q60030001_00.gmd,\quest\q60030001.arc,q60030001.arc,2,Patricia
3,q60030001_00_1395,脅威となる敵を掃討する,   ,ui\00_message\quest_info\q60030001_00.gmd,\quest\q60030001.arc,q60030001.arc,3,Patricia
4,q60030001_00_1396,リンウッド村のパトリシアに報告する,   ,ui\00_message\quest_info\q60030001_00.gmd,\quest\q60030001.arc,q60030001.arc,4,Patricia
